Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ACHR,ACHR,ACHR,ACHR,ACHR,ACHR
Date,,,,,,
2023-01-03,1.9299999475479126,1.9299999475479126,2.0899999141693115,1.850000023841858,1.9700000286102295,1457100
2023-01-04,2.109999895095825,2.109999895095825,2.2850000858306885,1.8799999952316284,1.9600000381469727,7373700
2023-01-05,2.1500000953674316,2.1500000953674316,2.25,2.065000057220459,2.2200000286102295,3793300
2023-01-06,2.299999952316284,2.299999952316284,2.319999933242798,2.0799999237060547,2.2200000286102295,3142500
2023-01-09,2.369999885559082,2.369999885559082,2.4100000858306885,2.2799999713897705,2.390000104904175,1953200
2023-01-10,2.3499999046325684,2.3499999046325684,2.4200000762939453,2.2799999713897705,2.380000114440918,1090700
2023-01-11,2.359999895095825,2.359999895095825,2.4000000953674316,2.3399999141693115,2.359999895095825,951500
2023-01-12,2.6700000762939453,2.6700000762939453,2.700000047683716,2.3399999141693115,2.369999885559082,2790600
2023-01-13,2.5999999046325684,2.5999999046325684,2.700000047683716,2.559999942779541,2.640000104904175,1762900
2023-01-17,2.5799999237060547,2.5799999237060547,2.6549999713897705,2.5199999809265137,2.630000114440918,1767700
2023-01-18,2.9200000762939453,2.9200000762939453,3.2100000381469727,2.8350000381469727,2.859999895095825,5267700
2023-01-19,2.7799999713897705,2.7799999713897705,2.9149999618530273,2.7699999809265137,2.890000104904175,1773600
2023-01-20,2.809999942779541,2.809999942779541,2.880000114440918,2.6730000972747803,2.8299999237060547,1718900
2023-01-23,2.680000066757202,2.680000066757202,2.9000000953674316,2.6649999618530273,2.869999885559082,2338900
2023-01-24,2.549999952316284,2.549999952316284,2.8499999046325684,2.5399999618530273,2.8499999046325684,1052000
2023-01-25,2.569999933242798,2.569999933242798,2.615000009536743,2.424999952316284,2.5,1577400
2023-01-26,2.559999942779541,2.559999942779541,2.7200000286102295,2.505000114440918,2.640000104904175,1284800
2023-01-27,2.7899999618530273,2.7899999618530273,2.8399999141693115,2.559999942779541,2.559999942779541,1659800
2023-01-30,2.75,2.75,2.869999885559082,2.700000047683716,2.759999990463257,1082400
2023-01-31,2.9000000953674316,2.9000000953674316,2.9100000858306885,2.759999990463257,2.759999990463257,1152700
2023-02-01,2.9600000381469727,2.9600000381469727,3.0,2.859999895095825,2.930000066757202,1471900
2023-02-02,3.1500000953674316,3.1500000953674316,3.3399999141693115,3.049999952316284,3.059999942779541,2706600
2023-02-03,2.9000000953674316,2.9000000953674316,3.1600000858306885,2.890000104904175,3.0899999141693115,3293000
2023-02-06,2.8499999046325684,2.8499999046325684,2.950000047683716,2.8299999237060547,2.9000000953674316,1270500
2023-02-07,2.799999952316284,2.799999952316284,2.880000114440918,2.7100000381469727,2.8499999046325684,1633300
2023-02-08,2.7200000286102295,2.7200000286102295,2.8299999237060547,2.6500000953674316,2.7799999713897705,1814500
2023-02-09,2.6500000953674316,2.6500000953674316,2.7890000343322754,2.619999885559082,2.759999990463257,1044000
2023-02-10,2.680000066757202,2.680000066757202,2.75,2.5799999237060547,2.619999885559082,1851800
2023-02-13,2.6500000953674316,2.6500000953674316,2.700000047683716,2.569999933242798,2.680000066757202,1213800
2023-02-14,2.809999942779541,2.809999942779541,2.869999885559082,2.5799999237060547,2.619999885559082,5386700
2023-02-15,2.9000000953674316,2.9000000953674316,2.9100000858306885,2.7799999713897705,2.7899999618530273,1529000
2023-02-16,2.759999990463257,2.759999990463257,2.890000104904175,2.750999927520752,2.809999942779541,966100
2023-02-17,2.809999942779541,2.809999942779541,2.819999933242798,2.7200000286102295,2.7899999618530273,733900
2023-02-21,2.6700000762939453,2.6700000762939453,2.819999933242798,2.6700000762939453,2.7799999713897705,1430500
2023-02-22,2.7699999809265137,2.7699999809265137,2.7750000953674316,2.6700000762939453,2.680000066757202,908900
2023-02-23,2.859999895095825,2.859999895095825,2.880000114440918,2.799999952316284,2.809999942779541,1205900
2023-02-24,2.7200000286102295,2.7200000286102295,2.8399999141693115,2.680000066757202,2.7799999713897705,1237600
2023-02-27,2.809999942779541,2.809999942779541,2.859999895095825,2.759999990463257,2.7799999713897705,947900
2023-02-28,2.950000047683716,2.950000047683716,2.990000009536743,2.7899999618530273,2.799999952316284,1784600
2023-03-01,2.9000000953674316,2.9000000953674316,2.9600000381469727,2.815000057220459,2.950000047683716,1262900
2023-03-02,2.9000000953674316,2.9000000953674316,2.9200000762939453,2.7880001068115234,2.8499999046325684,1749400
2023-03-03,3.0899999141693115,3.0899999141693115,3.234999895095825,2.9100000858306885,2.9100000858306885,2029800
2023-03-06,3.0199999809265137,3.0199999809265137,3.1700000762939453,2.9600000381469727,3.0999999046325684,1598800
2023-03-07,2.990000009536743,2.990000009536743,3.140000104904175,2.880000114440918,3.0399999618530273,1650800
2023-03-08,2.8399999141693115,2.8399999141693115,3.0299999713897705,2.7799999713897705,3.0299999713897705,1962700
2023-03-09,2.8299999237060547,2.8299999237060547,2.950000047683716,2.819999933242798,2.859999895095825,1605200
2023-03-10,3.069999933242798,3.069999933242798,3.240000009536743,2.8399999141693115,2.8399999141693115,2782300
2023-03-13,2.7699999809265137,2.7699999809265137,2.999000072479248,2.759999990463257,2.940000057220459,2074100
2023-03-14,2.9200000762939453,2.9200000762939453,2.930000066757202,2.799999952316284,2.859999895095825,1447200
2023-03-15,2.7300000190734863,2.7300000190734863,2.8499999046325684,2.5999999046325684,2.809999942779541,2115400
2023-03-16,2.6700000762939453,2.6700000762939453,2.759999990463257,2.6449999809265137,2.759999990463257,939700
2023-03-17,2.5399999618530273,2.5399999618530273,2.680000066757202,2.5250000953674316,2.6500000953674316,3196000
2023-03-20,2.440000057220459,2.440000057220459,2.619999885559082,2.4149999618530273,2.569999933242798,1686400
2023-03-21,2.5899999141693115,2.5899999141693115,2.619999885559082,2.4800000190734863,2.509999990463257,976800
2023-03-22,2.509999990463257,2.509999990463257,2.6600000858306885,2.5,2.5899999141693115,1110800
2023-03-23,2.5299999713897705,2.5299999713897705,2.7300000190734863,2.4800000190734863,2.5199999809265137,1524300
2023-03-24,2.5199999809265137,2.5199999809265137,2.559999942779541,2.390000104904175,2.5,1672700
2023-03-27,2.5299999713897705,2.5299999713897705,2.6600000858306885,2.4000000953674316,2.6600000858306885,2263800
2023-03-28,2.509999990463257,2.509999990463257,2.549999952316284,2.4700000286102295,2.5199999809265137,1000500
2023-03-29,2.6700000762939453,2.6700000762939453,2.7200000286102295,2.5,2.5799999237060547,1665700
2023-03-30,2.75,2.75,2.8299999237060547,2.6500000953674316,2.7300000190734863,4846900
2023-03-31,2.859999895095825,2.859999895095825,2.9000000953674316,2.740000009536743,2.7799999713897705,1520300
2023-04-03,2.759999990463257,2.759999990463257,2.8949999809265137,2.7300000190734863,2.869999885559082,1291000
2023-04-04,2.7100000381469727,2.7100000381469727,2.799999952316284,2.6600000858306885,2.7799999713897705,767500
2023-04-05,2.630000114440918,2.630000114440918,2.740000009536743,2.549999952316284,2.6700000762939453,1109600
2023-04-06,2.569999933242798,2.569999933242798,2.630000114440918,2.5399999618530273,2.630000114440918,1032400
2023-04-10,2.609999895095825,2.609999895095825,2.630000114440918,2.5199999809265137,2.559999942779541,751700
2023-04-11,2.6600000858306885,2.6600000858306885,2.6989998817443848,2.619999885559082,2.619999885559082,1200800
2023-04-12,2.430000066757202,2.430000066757202,2.700000047683716,2.4200000762939453,2.700000047683716,2077000
2023-04-13,2.2899999618530273,2.2899999618530273,2.4749999046325684,2.2699999809265137,2.440000057220459,2298100
2023-04-14,2.140000104904175,2.140000104904175,2.3299999237060547,2.140000104904175,2.309999942779541,1697000
2023-04-17,2.0299999713897705,2.0299999713897705,2.1600000858306885,1.850000023841858,2.140000104904175,4980200
2023-04-18,1.9299999475479126,1.9299999475479126,2.049999952316284,1.8799999952316284,2.049999952316284,2125300
2023-04-19,1.940000057220459,1.940000057220459,2.0,1.8899999856948853,1.909999966621399,1409200
2023-04-20,1.9199999570846558,1.9199999570846558,2.0199999809265137,1.8799999952316284,1.9199999570846558,1475700
2023-04-21,1.940000057220459,1.940000057220459,1.9900000095367432,1.9199999570846558,1.9299999475479126,1711000
2023-04-24,1.8799999952316284,1.8799999952316284,1.9500000476837158,1.8250000476837158,1.909999966621399,1250100
2023-04-25,1.8300000429153442,1.8300000429153442,1.8700000047683716,1.7699999809265137,1.8700000047683716,1750900
2023-04-26,1.8200000524520874,1.8200000524520874,1.8600000143051147,1.7799999713897705,1.8200000524520874,922500
2023-04-27,1.8799999952316284,1.8799999952316284,1.9199999570846558,1.809999942779541,1.840000033378601,847000
2023-04-28,1.9800000190734863,1.9800000190734863,2.0299999713897705,1.840000033378601,1.8799999952316284,1603700
2023-05-01,2.0299999713897705,2.0299999713897705,2.059999942779541,1.9509999752044678,1.9800000190734863,875400
2023-05-02,1.9500000476837158,1.9500000476837158,2.069999933242798,1.9299999475479126,2.0199999809265137,1291500
2023-05-03,2.059999942779541,2.059999942779541,2.115000009536743,1.9700000286102295,1.9700000286102295,1188400
2023-05-04,2.0299999713897705,2.0299999713897705,2.128999948501587,2.009999990463257,2.059999942779541,970500
2023-05-05,2.119999885559082,2.119999885559082,2.119999885559082,2.049999952316284,2.059999942779541,998100
2023-05-08,2.140000104904175,2.140000104904175,2.2300000190734863,2.109999895095825,2.119999885559082,1344000
2023-05-09,2.25,2.25,2.2799999713897705,2.119999885559082,2.200000047683716,1495500
2023-05-10,2.380000114440918,2.380000114440918,2.4200000762939453,2.2799999713897705,2.319999933242798,2049300
2023-05-11,2.369999885559082,2.369999885559082,2.4200000762939453,2.299999952316284,2.380000114440918,1116400
2023-05-12,2.0,2.0,2.3299999237060547,1.909999966621399,2.2699999809265137,2541200
2023-05-15,2.369999885559082,2.369999885559082,2.369999885559082,2.0999999046325684,2.109999895095825,2289200
2023-05-16,2.5999999046325684,2.5999999046325684,2.619999885559082,2.3299999237060547,2.3499999046325684,3608100
2023-05-17,2.930000066757202,2.930000066757202,2.930000066757202,2.5899999141693115,2.5999999046325684,3528600
2023-05-18,3.1500000953674316,3.1500000953674316,3.180000066757202,2.9000000953674316,2.9600000381469727,3275400
2023-05-19,3.25,3.25,3.369999885559082,3.0999999046325684,3.259999990463257,8604700
2023-05-22,3.240000009536743,3.240000009536743,3.390000104904175,3.200000047683716,3.25,5013000
2023-05-23,3.140000104904175,3.140000104904175,3.3399999141693115,3.0399999618530273,3.3399999141693115,2775600
2023-05-24,3.0399999618530273,3.0399999618530273,3.174999952316284,2.990000009536743,3.049999952316284,2331900
2023-05-25,2.9000000953674316,2.9000000953674316,3.109999895095825,2.7950000762939453,3.069999933242798,2953000
2023-05-26,3.059999942779541,3.059999942779541,3.130000114440918,2.9049999713897705,2.950000047683716,2506800
2023-05-30,3.069999933242798,3.069999933242798,3.140000104904175,3.000999927520752,3.0999999046325684,2003300
2023-05-31,2.9800000190734863,2.9800000190734863,3.119999885559082,2.878999948501587,3.059999942779541,1835700
2023-06-01,2.990000009536743,2.990000009536743,3.0329999923706055,2.9100000858306885,2.9700000286102295,1408000
2023-06-02,2.9600000381469727,2.9600000381469727,3.119999885559082,2.7850000858306885,3.049999952316284,2206900
2023-06-05,3.0,3.0,3.0850000381469727,2.930000066757202,2.9600000381469727,2002600
2023-06-06,3.119999885559082,3.119999885559082,3.1600000858306885,2.9600000381469727,2.990000009536743,2990800
2023-06-07,3.140000104904175,3.140000104904175,3.2899999618530273,3.0999999046325684,3.1500000953674316,2140200
2023-06-08,3.059999942779541,3.059999942779541,3.1500000953674316,3.009999990463257,3.130000114440918,1174200
2023-06-09,3.25,3.25,3.509999990463257,3.1500000953674316,3.2300000190734863,7536200
2023-06-12,3.7699999809265137,3.7699999809265137,3.880000114440918,3.380000114440918,3.450000047683716,7191400
2023-06-13,4.400000095367432,4.400000095367432,4.619999885559082,3.9600000381469727,4.010000228881836,11440200
2023-06-14,4.599999904632568,4.599999904632568,4.875,4.400000095367432,4.730000019073486,11176100
2023-06-15,4.449999809265137,4.449999809265137,4.650000095367432,4.429999828338623,4.53000020980835,4872100
2023-06-16,3.990000009536743,3.990000009536743,4.5,3.9700000286102295,4.449999809265137,6878400
2023-06-20,3.950000047683716,3.950000047683716,4.230000019073486,3.75,4.230000019073486,4329100
2023-06-21,3.7100000381469727,3.7100000381469727,3.9200000762939453,3.690000057220459,3.869999885559082,3456000
2023-06-22,3.490000009536743,3.490000009536743,3.6519999504089355,3.430000066757202,3.5999999046325684,4715300
2023-06-23,3.380000114440918,3.380000114440918,3.4100000858306885,3.255000114440918,3.4000000953674316,5064400
2023-06-26,3.3299999237060547,3.3299999237060547,3.4700000286102295,3.319999933242798,3.3499999046325684,2042800
2023-06-27,3.390000104904175,3.390000104904175,3.5199999809265137,3.315000057220459,3.359999895095825,2148300
2023-06-28,3.8499999046325684,3.8499999046325684,4.059999942779541,3.494999885559082,3.5299999713897705,7945600
2023-06-29,4.019999980926514,4.019999980926514,4.769999980926514,3.950000047683716,4.349999904632568,14762000
2023-06-30,4.119999885559082,4.119999885559082,4.489999771118164,4.060999870300293,4.199999809265137,7040700
2023-07-03,4.230000019073486,4.230000019073486,4.53000020980835,4.139999866485596,4.199999809265137,4347800
2023-07-05,4.849999904632568,4.849999904632568,4.889999866485596,4.119999885559082,4.329999923706055,9533300
2023-07-06,4.309999942779541,4.309999942779541,5.0,4.210000038146973,4.909999847412109,6879500
2023-07-07,4.679999828338623,4.679999828338623,4.789999961853027,4.329999923706055,4.389999866485596,5590900
2023-07-10,4.829999923706055,4.829999923706055,4.860000133514404,4.389999866485596,4.650000095367432,5284900
2023-07-11,4.480000019073486,4.480000019073486,4.900000095367432,4.369999885559082,4.880000114440918,6411200
2023-07-12,4.929999828338623,4.929999828338623,5.070000171661377,4.5,4.579999923706055,8905400
2023-07-13,5.099999904632568,5.099999904632568,5.449999809265137,4.869999885559082,5.0,9447400
2023-07-14,4.900000095367432,4.900000095367432,5.179999828338623,4.880000114440918,5.099999904632568,5877400
2023-07-17,5.28000020980835,5.28000020980835,5.349999904632568,4.769999980926514,4.900000095367432,4635500
2023-07-18,5.269999980926514,5.269999980926514,5.579999923706055,5.110000133514404,5.269999980926514,6835300
2023-07-19,4.690000057220459,4.690000057220459,5.159999847412109,4.679999828338623,5.159999847412109,9167700
2023-07-20,4.760000228881836,4.760000228881836,4.769999980926514,4.460000038146973,4.699999809265137,4792300
2023-07-21,4.519999980926514,4.519999980926514,4.769999980926514,4.491000175476074,4.760000228881836,2907300
2023-07-24,4.579999923706055,4.579999923706055,4.630000114440918,4.440000057220459,4.5,3252900
2023-07-25,4.78000020980835,4.78000020980835,4.860000133514404,4.550000190734863,4.630000114440918,3712600
2023-07-26,4.860000133514404,4.860000133514404,4.940000057220459,4.650000095367432,4.670000076293945,3069000
2023-07-27,4.559999942779541,4.559999942779541,4.929999828338623,4.510000228881836,4.929999828338623,3216100
2023-07-28,4.78000020980835,4.78000020980835,4.889999866485596,4.630000114440918,4.670000076293945,4674300
2023-07-31,6.730000019073486,6.730000019073486,6.869999885559082,5.230000019073486,5.28000020980835,41685500
2023-08-01,6.550000190734863,6.550000190734863,7.099999904632568,6.4019999504089355,6.550000190734863,14109100
2023-08-02,6.409999847412109,6.409999847412109,6.730000019073486,6.059999942779541,6.239999771118164,6695400
2023-08-03,6.039999961853027,6.039999961853027,6.380000114440918,6.010000228881836,6.289999961853027,4296700
2023-08-04,5.599999904632568,5.599999904632568,6.119999885559082,5.570000171661377,6.099999904632568,4757800
2023-08-07,5.630000114440918,5.630000114440918,5.739999771118164,5.559999942779541,5.650000095367432,3923300
2023-08-08,5.710000038146973,5.710000038146973,5.730000019073486,5.25,5.5,3804000
2023-08-09,5.760000228881836,5.760000228881836,5.840000152587891,5.53000020980835,5.78000020980835,3261000
2023-08-10,5.829999923706055,5.829999923706055,6.005000114440918,5.659999847412109,5.800000190734863,10622600
2023-08-11,5.769999980926514,5.769999980926514,6.949999809265137,5.409999847412109,6.860000133514404,37222500
2023-08-14,6.559999942779541,6.559999942779541,6.78000020980835,5.730000019073486,5.769999980926514,21255100
2023-08-15,6.349999904632568,6.349999904632568,6.739999771118164,6.199999809265137,6.639999866485596,10959000
2023-08-16,5.940000057220459,5.940000057220459,6.329999923706055,5.710000038146973,6.059999942779541,18760700
2023-08-17,5.989999771118164,5.989999771118164,6.289999961853027,5.61299991607666,5.96999979019165,11414000
2023-08-18,6.159999847412109,6.159999847412109,6.820000171661377,5.880000114440918,5.929999828338623,18340300
2023-08-21,7.0,7.0,7.46999979019165,6.210000038146973,6.329999923706055,27065500
2023-08-22,7.050000190734863,7.050000190734863,7.320000171661377,6.550000190734863,7.25,14904800
2023-08-23,7.21999979019165,7.21999979019165,7.489999771118164,7.019999980926514,7.079999923706055,11575400
2023-08-24,6.559999942779541,6.559999942779541,7.449999809265137,6.489999771118164,7.289999961853027,12244400
2023-08-25,5.78000020980835,5.78000020980835,6.670000076293945,5.619999885559082,6.639999866485596,19989500
2023-08-28,6.389999866485596,6.389999866485596,6.445000171661377,5.860000133514404,6.010000228881836,12466400
2023-08-29,6.900000095367432,6.900000095367432,7.0,6.159999847412109,6.320000171661377,13095800
2023-08-30,6.929999828338623,6.929999828338623,7.050000190734863,6.679999828338623,6.900000095367432,8405900
2023-08-31,6.96999979019165,6.96999979019165,7.320000171661377,6.900000095367432,7.019999980926514,12602800
2023-09-01,6.460000038146973,6.460000038146973,7.119999885559082,6.420000076293945,7.03000020980835,9781800
2023-09-05,6.329999923706055,6.329999923706055,6.539999961853027,6.070000171661377,6.53000020980835,9045700
2023-09-06,6.309999942779541,6.309999942779541,6.5,6.199999809265137,6.300000190734863,6149900
2023-09-07,6.369999885559082,6.369999885559082,6.454999923706055,5.980000019073486,6.119999885559082,7250300
2023-09-08,6.809999942779541,6.809999942779541,6.820000171661377,6.199999809265137,6.389999866485596,10076100
2023-09-11,6.96999979019165,6.96999979019165,7.079999923706055,6.710000038146973,6.940000057220459,9361300
2023-09-12,6.519999980926514,6.519999980926514,7.099999904632568,6.480000019073486,6.820000171661377,10414700
2023-09-13,6.46999979019165,6.46999979019165,6.710000038146973,6.429999828338623,6.449999809265137,5490600
2023-09-14,6.610000133514404,6.610000133514404,6.789999961853027,6.460000038146973,6.460000038146973,7124300
2023-09-15,6.449999809265137,6.449999809265137,6.690000057220459,6.130000114440918,6.639999866485596,19077000
2023-09-18,6.269999980926514,6.269999980926514,6.480000019073486,6.260000228881836,6.449999809265137,4769100
2023-09-19,6.210000038146973,6.210000038146973,6.28000020980835,6.039999961853027,6.230000019073486,5033900
2023-09-20,5.980000019073486,5.980000019073486,6.480000019073486,5.980000019073486,6.28000020980835,6324000
2023-09-21,5.510000228881836,5.510000228881836,5.849999904632568,5.494999885559082,5.800000190734863,7703800
2023-09-22,5.190000057220459,5.190000057220459,5.610000133514404,5.139999866485596,5.579999923706055,7735000
2023-09-25,5.03000020980835,5.03000020980835,5.349999904632568,4.909999847412109,5.110000133514404,13873400
