Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TSLQ,TSLQ,TSLQ,TSLQ,TSLQ,TSLQ
Date,,,,,,
2023-01-03,25.252485275268555,89.16000366210938,91.5,82.33699798583984,82.72000122070312,3048500
2023-01-04,23.994958877563477,84.72000122070312,89.63999938964844,84.0,88.55999755859375,1973900
2023-01-05,24.700191497802734,87.20999908447266,89.5199966430664,86.12999725341797,87.08000183105469,2139300
2023-01-06,24.096920013427734,85.08000183105469,93.88999938964844,83.98999786376953,93.08999633789062,2408800
2023-01-09,22.6524658203125,79.9800033569336,81.98999786376953,77.20999908447266,80.5999984741211,2382700
2023-01-10,22.839393615722656,80.63999938964844,83.30000305175781,78.03299713134766,79.08999633789062,1292800
2023-01-11,21.978384017944336,77.5999984741211,79.5199966430664,75.86000061035156,78.37999725341797,1207200
2023-01-12,21.947229385375977,77.48999786376953,81.6520004272461,77.18000030517578,78.0,1339200
2023-01-13,22.173810958862305,78.29000091552734,82.52999877929688,78.08999633789062,81.87999725341797,1832000
2023-01-17,20.51976776123047,72.44999694824219,76.5999984741211,72.3499984741211,76.13999938964844,1764600
2023-01-18,20.941776275634766,73.94000244140625,74.95700073242188,69.62000274658203,69.66000366210938,1925100
2023-01-19,21.222169876098633,74.93000030517578,76.54000091552734,73.26100158691406,74.88999938964844,1375600
2023-01-20,20.165733337402344,71.19999694824219,74.80000305175781,71.19999694824219,74.13999938964844,1528500
2023-01-23,18.6278133392334,65.7699966430664,70.75900268554688,64.87999725341797,69.9000015258789,1580700
2023-01-24,18.593828201293945,65.6500015258789,66.94999694824219,64.52999877929688,66.0,1623000
2023-01-25,18.57400131225586,65.58000183105469,68.3499984741211,64.58000183105469,66.63999938964844,2141100
2023-01-26,16.517776489257812,58.31999969482422,60.790000915527344,57.83000183105469,58.43000030517578,3811900
2023-01-27,14.699460983276367,51.900001525878906,57.939998626708984,50.849998474121094,57.4900016784668,6475900
2023-01-30,15.600122451782227,55.08000183105469,55.20000076293945,51.349998474121094,51.779998779296875,4347000
2023-01-31,15.01101016998291,53.0,56.400001525878906,52.65999984741211,55.880001068115234,3078900
2023-02-01,14.319937705993652,50.560001373291016,54.0099983215332,49.7599983215332,52.7400016784668,3827600
2023-02-02,13.770477294921875,48.619998931884766,50.15999984741211,46.25,48.880001068115234,4337800
