Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TSLS,TSLS,TSLS,TSLS,TSLS,TSLS
Date,,,,,,
2023-01-03,51.6982536315918,55.220001220703125,56.540000915527344,50.900001525878906,51.060001373291016,1267800
2023-01-04,49.03001403808594,52.369998931884766,55.400001525878906,51.86000061035156,54.59000015258789,944600
2023-01-05,50.434349060058594,53.869998931884766,55.29999923706055,53.279998779296875,53.810001373291016,676500
2023-01-06,49.245338439941406,52.599998474121094,58.04999923706055,51.97999954223633,57.58000183105469,1216100
2023-01-09,46.32432556152344,49.47999954223633,50.650001525878906,47.7400016784668,49.810001373291016,1065600
2023-01-10,46.652008056640625,49.83000183105469,51.470001220703125,48.2400016784668,48.95000076293945,692000
2023-01-11,44.938720703125,48.0,49.150001525878906,46.900001525878906,48.4900016784668,657700
2023-01-12,44.835731506347656,47.88999938964844,50.439998626708984,47.689998626708984,48.22999954223633,594400
2023-01-13,45.31320571899414,48.400001525878906,51.0,48.29999923706055,50.630001068115234,905100
2023-01-17,41.961524963378906,44.81999969482422,47.31999969482422,44.72999954223633,47.11000061035156,912600
2023-01-18,42.82285690307617,45.7400016784668,46.29999923706055,43.040000915527344,43.11000061035156,1345600
2023-01-19,43.35650634765625,46.310001373291016,47.310001373291016,45.279998779296875,46.34000015258789,1018900
2023-01-20,41.212547302246094,44.02000045776367,46.20000076293945,44.01100158691406,45.83000183105469,778800
2023-01-23,38.05747985839844,40.650001525878906,43.72999954223633,40.13999938964844,43.279998779296875,938100
2023-01-24,37.991939544677734,40.58000183105469,41.345001220703125,39.88999938964844,40.849998474121094,709200
2023-01-25,37.93576431274414,40.52000045776367,42.25,39.91999816894531,41.220001220703125,1269500
2023-01-26,33.72275924682617,36.02000045776367,37.58000183105469,35.77000045776367,36.13999938964844,1861300
2023-01-27,30.062129974365234,32.11000061035156,35.81999969482422,31.479999542236328,35.560001373291016,2341200
2023-01-30,31.906494140625,34.08000183105469,34.13999938964844,31.760000228881836,32.06999969482422,2249000
2023-01-31,30.680038452148438,32.77000045776367,34.880001068115234,32.569000244140625,34.61000061035156,1163700
2023-02-01,29.219528198242188,31.209999084472656,33.38999938964844,30.790000915527344,32.63999938964844,1349400
2023-02-02,28.152233123779297,30.06999969482422,31.00200080871582,28.600000381469727,30.229999542236328,1860100
2023-02-03,27.871368408203125,29.770000457763672,30.760000228881836,28.360000610351562,30.760000228881836,2513000
2023-02-06,27.159835815429688,29.010000228881836,29.809999465942383,28.6299991607666,29.309999465942383,1599300
2023-02-07,26.916419982910156,28.75,29.850000381469727,28.65999984741211,28.770000457763672,1733900
2023-02-08,26.167442321777344,27.950000762939453,29.09000015258789,27.8700008392334,28.8799991607666,1599100
2023-02-09,25.53080940246582,27.270000457763672,27.6299991607666,26.34000015258789,27.219999313354492,2247500
2023-02-10,26.822795867919922,28.649999618530273,29.18000030517578,27.450000762939453,27.969999313354492,1944400
2023-02-13,27.15047264099121,29.0,30.010000228881836,28.770000457763672,29.040000915527344,1223600
2023-02-14,25.090782165527344,26.799999237060547,29.72599983215332,26.729999542236328,29.479999542236328,1884600
2023-02-15,24.510326385498047,26.18000030517578,27.18000030517578,26.139999389648438,26.469999313354492,1477800
2023-02-16,25.92402458190918,27.690000534057617,27.697999954223633,25.77899932861328,26.6299991607666,2697800
2023-02-17,25.11886978149414,26.829999923706055,28.309999465942383,26.81999969482422,27.979999542236328,1773100
2023-02-21,26.46703338623047,28.270000457763672,28.270000457763672,26.65999984741211,27.270000457763672,1778000
2023-02-22,25.998920440673828,27.770000457763672,29.049999237060547,27.59000015258789,28.219999313354492,1915000
2023-02-23,25.839763641357422,27.600000381469727,28.3799991607666,27.18000030517578,27.299999237060547,1100600
2023-02-24,26.52320671081543,28.329999923706055,28.8700008392334,28.229999542236328,28.440000534057617,1163900
2023-02-27,25.072057723999023,26.780000686645508,27.674999237060547,26.535999298095703,27.559999465942383,1381000
2023-02-28,25.296756744384766,27.020000457763672,27.280000686645508,26.350000381469727,26.399999618530273,1293100
2023-03-01,25.65251922607422,27.399999618530273,27.950000762939453,26.889999389648438,26.959999084472656,1057400
