Price,Adj Close,Close,High,Low,Open,Volume
Ticker,A,A,A,A,A,A
Date,,,,,,
2023-01-03,148.2046661376953,150.0399932861328,153.1300048828125,148.47000122070312,151.9600067138672,1414300
2023-01-04,149.81475830078125,151.6699981689453,153.0399932861328,150.24000549316406,151.64999389648438,1247400
2023-01-05,150.24935913085938,152.11000061035156,153.07000732421875,148.77000427246094,150.0,1714600
2023-01-06,145.8636474609375,147.6699981689453,154.63999938964844,143.00999450683594,154.36000061035156,2445000
2023-01-09,145.66610717773438,147.47000122070312,151.27999877929688,147.1999969482422,149.69000244140625,1269600
2023-01-10,153.3311767578125,155.22999572753906,155.5500030517578,148.75,150.17999267578125,1565700
2023-01-11,156.23521423339844,158.1699981689453,158.5800018310547,155.22999572753906,155.22999572753906,1241900
2023-01-12,154.5757598876953,156.49000549316406,158.60000610351562,155.5800018310547,158.16000366210938,809100
2023-01-13,155.0005340576172,156.9199981689453,157.27999877929688,154.5,155.5399932861328,921700
2023-01-17,153.49911499023438,155.39999389648438,158.11000061035156,155.02999877929688,156.67999267578125,1602200
2023-01-18,152.1853790283203,154.07000732421875,158.16000366210938,153.63999938964844,156.25999450683594,1150700
2023-01-19,151.0000457763672,152.8699951171875,154.9199981689453,152.13999938964844,153.5800018310547,1017400
2023-01-20,154.0127410888672,155.9199981689453,156.00999450683594,152.41000366210938,153.5,1343700
2023-01-23,157.11431884765625,159.05999755859375,159.58999633789062,155.6699981689453,156.0,974900
2023-01-24,153.7855682373047,155.69000244140625,158.50999450683594,154.4600067138672,156.27000427246094,1121500
2023-01-25,153.8546905517578,155.75999450683594,156.5399932861328,152.8300018310547,154.0,736200
2023-01-26,154.31893920898438,156.22999572753906,157.66000366210938,155.19000244140625,156.97000122070312,776300
2023-01-27,153.7855682373047,155.69000244140625,156.9600067138672,154.80999755859375,155.75,646200
2023-01-30,149.8838653564453,151.74000549316406,155.52000427246094,150.8800048828125,154.5,1401100
2023-01-31,150.21971130371094,152.0800018310547,153.4600067138672,150.2100067138672,151.61000061035156,1995400
2023-02-01,153.54849243164062,155.4499969482422,156.2899932861328,151.72000122070312,153.30999755859375,1499900
2023-02-02,153.597900390625,155.5,157.30999755859375,154.77000427246094,156.66000366210938,1725600
2023-02-03,152.6595001220703,154.5500030517578,155.4199981689453,152.74000549316406,153.1699981689453,992800
2023-02-06,150.3777618408203,152.24000549316406,154.39999389648438,151.36000061035156,152.72999572753906,771500
2023-02-07,152.62001037597656,154.50999450683594,154.9600067138672,151.1300048828125,151.49000549316406,1126700
